"V1","V2","V3","V4","V5","V6"
0.267277594938561,0.723975799484277,0.603194161380163,0.242385966138719,0.778147597186095,0.611462629822175
0.970041781762339,0.296300240140193,0.880453007987416,0.966599440800279,0.292422862296005,0.880798107983101
0.855105447593782,0.907248774577342,0.00253508362748027,0.868500413312111,0.901717502665928,0.00259292313515479
0.962022381464641,0.933648266079252,0.00145172293622325,0.955976518763232,0.950569210794846,0.00149190170794079
0.626946279385814,0.0586177820055317,0.015972198016361,0.582443182650555,0.0542427958079116,0.0154140190871493
0.0773152504046958,0.929645200117586,0.176168324848808,0.0585707879619055,0.936467882556248,0.147307311897674
0.967305459366402,0.879258804024103,0.076091953212343,0.96112600731556,0.885090114742845,0.0786407380538338
0.653371343240837,0.124258670417914,0.00154114361518336,0.653549017217819,0.110485641297317,0.00156898441473605
0.956777161569397,0.872789023142159,0.0932109232728192,0.974035854433276,0.86164915027401,0.088500220661734
0.82963199540488,0.976373703602039,0.0605531071061592,0.804957309334295,0.9790152913278,0.0609924899330455
0.88784522208637,0.0061689424826865,0.0186377144177631,0.890043317767248,0.00501126371121841,0.01749093112835
0.824792528106596,0.0299105461089231,0.00114603442057854,0.762595868024574,0.0306929771162974,0.00143554718170134
0.723341232606328,0.988537860556482,0.66556285224064,0.772051864298433,0.989161454333118,0.654030714338442
0.881122246735058,0.931746342487871,0.0597717827887419,0.867698956829495,0.932284389029092,0.0577476600017436
0.614975509806137,0.512653126064157,0.476111135695875,0.708178843905763,0.47374672294986,0.49688650884073
0.954646738685159,0.202630750374437,0.018268168196696,0.972278578844643,0.208313540608642,0.0190043595566237
0.950034243048486,0.000698866599443422,0.303348820712058,0.937717252296875,0.000646100599232684,0.297734861158574
0.903113461875101,0.953526727776432,0.632574060561386,0.931293384094257,0.948351452626473,0.63089741984874
0.959591182612575,0.663381798618834,0.000194857052757251,0.95554808944593,0.62733906386796,0.000167362768157425
0.900940581814272,0.000302188287135217,0.0422250995927801,0.920732595070815,0.00027028170295559,0.0424523016566732
0.78513698458833,0.91817699100537,0.946047054190375,0.781337213628615,0.930024276148081,0.949444433060295
0.964465850553878,0.00754529219462309,0.887568657402763,0.958632863269668,0.00751670697124409,0.891687430600162
0.313830732381985,0.189132504706537,0.0593841067738094,0.39890682848442,0.170662833539485,0.0595534736140641
0.964715354700223,0.019041905432469,0.0801686400848523,0.960273878155482,0.0209920383673122,0.0739983960700391
0.74406972420568,0.916750250967557,0.000360545216960776,0.733053183461055,0.926671019844692,0.000347643553739445
0.112030272606354,0.0183372370094706,0.454415734824278,0.0766461433071833,0.0166523724722453,0.523885468123208
0.671510259520233,0.00058134936506396,0.54746663266562,0.628842564327187,0.000481284578208629,0.597824346041234
0.962411823804634,0.98660703877712,0.0058185053870493,0.966940672058672,0.985313452038469,0.00553715273807189
0.905480149596721,0.0574827161746987,0.0157101880864711,0.880221483488471,0.0524480820743809,0.0190417760814233
0.496133133111549,0.317458921599846,0.329067645503743,0.488738038596928,0.335243516940777,0.404606854298087
0.89753128898889,0.977787737423951,0.00248006714814701,0.900395664042499,0.974485601604022,0.00232642736705544
0.92400348115849,0.884679523879655,0.000436806557191706,0.921236891945582,0.878840176395481,0.000417222073430161
0.771863992268309,0.721803198702291,0.63201247485416,0.742232902313716,0.733997713293483,0.683032182809297
0.537760545568473,0.0156278116891175,0.557660966092442,0.522592876530332,0.0133212210145439,0.566789770964388
0.302529799978915,0.0809186534484583,0.0937948719071526,0.27792738898675,0.0719236497433117,0.0941545108416905
0.897402030081851,0.00180781010772668,0.0101018529768429,0.889164118262657,0.00137614929195663,0.00928114708468454
0.900932467467677,0.98683672426287,0.822548898544403,0.87521212217544,0.986310590557201,0.810390039325967
0.317685058202148,0.355841954791008,0.76642625118116,0.275016125294382,0.335746186055434,0.781919878335337
0.928407111009096,0.342426779135159,0.00799095916478581,0.941705739534441,0.296602670573929,0.00932030299856515
0.647629016287195,0.364594513987225,2.46834183761372e-06,0.560517848845838,0.380597391411186,2.18345711479578e-06
0.865704401105258,0.834767320546633,0.0159891072818449,0.873311540222909,0.846081045277921,0.0155237290092954
0.937606666125967,0.415466769584821,0.0971148330303615,0.939365497353018,0.461292079346761,0.0970431023804005
0.665220267617085,0.826310252120458,0.0406802254898255,0.701424819980095,0.848137876798549,0.0404481474782015
0.741660287104622,0.00715106796022085,0.000806138398818734,0.724514282513069,0.00787849263398092,0.000768527870991916
0.572414625899788,0.927991752595004,0.159824404758456,0.530060838649021,0.921576566897539,0.172858622870623
0.969727663087657,0.88509798798509,0.234694898398506,0.966231044662305,0.921467844074375,0.225578985975901
0.686434469932876,0.00098407366752267,0.00760070691335136,0.646975915743197,0.000871260279713267,0.0073818069166446
0.335031445289218,0.983165002344732,0.582343243634039,0.272412061730644,0.984319490674236,0.638397987440761
0.804645370565722,0.088647396462718,0.138590997844797,0.815955509043997,0.092307052201068,0.163824397309602
0.0540414785522098,0.909265768925797,0.00440915833204127,0.0365594287273011,0.918154686644515,0.00416713593139789
0.907357579524293,0.864481141910157,0.000122513605659556,0.892255938734286,0.859215078329083,9.48578452395374e-05
0.00809825003119234,0.00479390220428862,0.0319717136307022,0.00659412183016144,0.00456611963800208,0.0291850272160204
0.90730216785505,0.603961327269996,0.133180757119966,0.891644512890412,0.631409130785084,0.172734670369121
0.000830455546319743,0.172421402860689,0.293238124662584,0.00049511345658827,0.190866081139234,0.332295189876563
0.922616627026999,0.926271172479428,0.00208828906801749,0.930211935999471,0.94092073828672,0.00212064258377936
0.0303575218021849,0.96134365200291,1.0761031453117e-05,0.0206522547935499,0.969362506088341,9.20445521840824e-06
0.965426883073183,0.154128708523065,0.319723526233739,0.969129861918359,0.144959232551817,0.325199894025187
0.957439346779625,0.0165764003067683,0.012419901128238,0.959680185557041,0.0161676819406923,0.0122541915911186
0.922996641403551,0.00389777923584498,0.00886771978958205,0.906011356203725,0.00335543969801838,0.0074497115182426
0.823549461541319,0.900055158533932,0.00190137507682947,0.868961819081171,0.898564666595324,0.00204591177420042
0.60490322967458,0.00120237728251729,0.0340257999232092,0.561950126414035,0.00109060650885351,0.0364794401283828
0.601484729868869,6.81738112141651e-05,0.0127824421653617,0.614807092873214,4.92332587179924e-05,0.0120527957407651
0.0453572418016562,0.820095042245679,7.47644137823551e-05,0.0396656338136255,0.851986279723572,5.64686954982604e-05
0.797696580690919,5.65701961745566e-06,0.0073417370445233,0.792789973168927,3.96567798588136e-06,0.00827040863056999
0.765892550484791,0.766785606597755,0.134099226406783,0.779003339873259,0.802358247809001,0.133128469718317
0.781586267709646,0.928637283692823,0.476248322782488,0.770160289307687,0.928638067466488,0.46275297026328
0.488506786006248,0.0647133539948563,0.00390811987181372,0.460750865981149,0.0722914421398562,0.00347167939985907
0.687291428341691,0.7738675459266,0.120921150172466,0.716920357708796,0.811879210834914,0.151952762793597
0.830423991187022,0.693293805672706,0.557281333702078,0.831972892787136,0.686658343306831,0.583724252537094
0.960436052010653,0.000171625112467862,0.13266397433221,0.960077228367515,0.000120776794034174,0.133849654868358
0.956508366693943,0.215386184154962,0.884520313295559,0.984175215182371,0.191603600051756,0.900650211658373
0.358170422866889,0.26890493410939,0.957121855668989,0.366652423551843,0.280975577291654,0.960906700432952
0.897273801277296,0.48892680358368,0.00640755567601989,0.91022946803631,0.474110016712781,0.00668728410607478
0.857989703519437,0.0276250786326444,0.0123342363249306,0.875715559591549,0.026728595050414,0.0111803723526045
0.0146148083927931,0.00506324286786991,0.123251272320118,0.0144580253761196,0.00411892879604686,0.133592537647556
0.802651383729327,0.0125719193014703,0.0685820406583731,0.75088046983869,0.0109528231829144,0.0769054256350827
0.303939702222642,0.643620388534754,0.4560110358822,0.234904420877283,0.693463813203912,0.46047146262342
0.0324870623385603,0.986133883023739,0.000309126163231316,0.0210298778406065,0.988006880096709,0.000273585481290024
0.8860443994058,0.0359316322466315,0.286890748156887,0.879725443425284,0.0313199957596669,0.275669693329533
0.970191813265343,0.337484526461165,0.165313029910144,0.972600925103527,0.335241501850605,0.147259449864606
0.948665308056832,0.0587568646972911,0.0120043652329946,0.935838167795897,0.0531593874181283,0.0121775246524562
0.47405793055444,0.0670245264755993,0.954343270313309,0.472948401235034,0.0538681584248811,0.956801821766308
0.664581996182217,0.00125870342960845,0.947250082284251,0.689931699999597,0.0011471575676392,0.949461405297871
0.47507255733821,0.581208739346178,0.934178466966364,0.467932231337556,0.560239235425933,0.939790390478349
0.912101536623838,0.359665605500176,0.519469437697257,0.922888944674389,0.330799452131557,0.527999620223521
0.887922024509586,0.808360126887079,0.0110621824464324,0.886164296560567,0.795152750200404,0.00970239445633627
0.861687817294598,0.55337081105228,0.15649291241476,0.833745982804013,0.568985811818608,0.176127351135374
0.550838360966042,0.0462603504328029,0.694771291386251,0.595377451437858,0.043459370721253,0.708161337174131
0.97273901700176,0.000988997824122629,0.932549272808819,0.974606255965601,0.000905026229515312,0.94072891664561
0.960722896927502,0.0625717151400295,0.310608038095941,0.980074271520537,0.0511463186621448,0.341271743753475
0.955373180409806,0.155715330553907,0.195054783435435,0.949110129366808,0.148806513903213,0.171163739210339
0.939564846046297,0.00746355404153661,0.026348825782756,0.930310342784309,0.00784872248438715,0.0244285080200246
0.109536967789174,0.497802296409902,0.534975067010366,0.0890516132918525,0.518882780073768,0.521040854968184
0.940715871243411,0.00613608472788086,0.0714063058793262,0.940727687195019,0.00506260662372922,0.07237431955307
0.282429381655182,0.346886911205191,0.000115970771053481,0.281422635935559,0.32841104728527,0.0001024179457397
0.9677125651566,0.63230328338553,0.00440446122841891,0.972367004559204,0.667749328760804,0.0047427524101423
0.824144749532222,0.646001940303729,0.247315583408884,0.807878980798214,0.689214085703382,0.262357517345913
0.966285659276527,0.920847116665453,0.189395333107907,0.9684056499711,0.914009446519589,0.180027277335192
0.974017266589804,0.919093872564761,0.373680312692917,0.980168617517774,0.906411218972785,0.351857723407015
0.200948469532951,0.707397036389667,0.586970487272299,0.182462286819857,0.727472258849066,0.547874660436779
0.73407754684686,0.00530548796052536,0.988083171730849,0.782563274042843,0.00417284322107582,0.98916049612272
0.954648699130473,0.872143195219388,0.00193351641957372,0.938268149969678,0.85801124107065,0.00196510648615362
0.109609145801631,0.00299021284737131,0.0108357433279444,0.0916603267826732,0.00306690426221331,0.0104380256494069
0.971597506470362,0.110643849659144,0.00121008082810106,0.981562714828385,0.0991482441180739,0.00108076829844751
0.875016762104224,0.109732178789197,0.0108278731398149,0.838626660005914,0.118147222351076,0.00960772816375659
0.170930264674372,0.246315657835926,0.368685054695449,0.223416769328499,0.240796090301175,0.415467490653228
0.961808055027405,0.0181665856353334,0.34495522572034,0.965912415155754,0.0176835255439006,0.3837353011507
0.873900101492673,0.221781291597219,0.632182454436063,0.885489596191544,0.212169481006848,0.661702255951424
0.227441106025053,0.117474100853211,0.000369240958973901,0.204836859669903,0.112262485181467,0.000299435675183708
0.887146732946221,0.767212813085675,0.601768067900705,0.922592060058785,0.794401623765487,0.586279400913269
0.953195576549339,0.0736222902786386,0.0166501202148418,0.935329916846565,0.0828525807549951,0.0169848092205494
0.534010106695261,0.66597438950859,0.65609424691406,0.475609354270684,0.684558671729058,0.698016135588442
0.399774888677212,0.720417477585274,0.875661553501643,0.338488646279177,0.720753292364799,0.888006957975325
0.22127422589629,0.949385808499574,0.906586430279605,0.223292730051244,0.951197369819195,0.895601532355713
0.409205799347984,0.977680880140703,0.0646648437778673,0.367159899609951,0.982724121646815,0.0587625269929212
0.632240091966865,0.180306100743738,0.443826241671831,0.568996799296007,0.160361427367094,0.446524812224656
0.81409467673142,0.895211685907347,0.000209993605334356,0.845349220078605,0.884911619245621,0.000229578829045935
0.0355144388791626,0.153219798896637,0.716667666047676,0.0246880678972866,0.186786511496399,0.77755842578683
0.817640559320191,0.834202908732333,0.572222704270408,0.857134312675358,0.831490974119962,0.562600229000522
0.76320418657142,0.455332186649411,0.0355473824888857,0.743417458492322,0.444098439027819,0.0290810018148572
0.644068955219685,0.558666405059691,3.14495621967862e-05,0.60659761152614,0.560197598495784,2.68458892803536e-05
0.648750785313732,0.620443550091223,0.742221626228389,0.59845880266945,0.633404662258799,0.772760063961606
0.0822450742003248,0.408704821783447,0.00948147407812361,0.0679485170533406,0.413156661576713,0.00996201252890451
0.794087754475699,0.838339564589935,0.873430811520761,0.789676544963739,0.839381635977126,0.87724583801646
0.572988796901144,0.648286911015465,0.00818132424693787,0.512640439220703,0.681901650200058,0.00868612008886163
0.890697859027085,0.954750725606087,0.38515668237269,0.852650658379388,0.958609353353206,0.404110655194933
0.960739881183593,0.261504193753545,0.839950230839546,0.961028158430193,0.281997282757861,0.828735351384427
0.917990254854668,0.166533991135963,0.00450093587804258,0.924675022639485,0.169774662708473,0.00400515527721157
0.773342315737828,0.0400301581762093,0.00295168964250855,0.752627725540964,0.0352548941442506,0.00284951801557723
0.0341461748235225,0.957398068424914,5.92673090508784e-06,0.0212702032156775,0.955525008136307,5.42895076638858e-06
0.456689869077279,0.0484651603508065,0.0560596316081214,0.43295613050296,0.0450062298895767,0.0586417366983945
0.0662995036185408,0.649904483015131,0.00674226277545881,0.0465668200653508,0.669901944721995,0.00603163941797098
0.917285974648903,0.578778397343834,0.00412360105932109,0.909542185420955,0.597157875744549,0.00381005477977657
0.666864182715266,0.0599779023387784,0.00209260371490855,0.648208687583554,0.060471367430371,0.00204368678801813
0.632333913976642,0.67217304914689,0.275219981418674,0.683390663696325,0.703662351622318,0.296866307167952
0.823942594563506,0.0053183922964999,0.766512436621574,0.862368198013171,0.00418814620096691,0.760323463381416
0.949769204799421,4.74763009576057e-06,0.228772257866645,0.949647165807551,4.23768305775425e-06,0.219691661836226
0.143842038836158,0.955101846356615,0.000382395893515208,0.0982250631904418,0.966054979195086,0.000345968300949943
0.919575874509279,0.676201277997586,0.100826952271594,0.944623879323363,0.681182279430117,0.105261550742465
0.967977547468123,0.00847501138386178,0.00771395811677038,0.978458461095995,0.00852142054440833,0.00902384580461286
0.973018970277495,0.00973038825710418,0.0615304412760581,0.969940367740639,0.00928697022136252,0.0555006577497302
0.937201727644212,0.220966624407898,0.265495222419802,0.945662546003785,0.225444665104953,0.24921692715608
0.907344393497127,0.186664834594959,0.000177253469726454,0.914124157853029,0.175240486309173,0.000168799060014478
0.110330979367817,0.713231867413817,0.00110154050833412,0.108777533353802,0.693533779634154,0.000971686001037443
0.904258513484915,0.388624176535862,0.138528578052119,0.900752565826683,0.392064836924203,0.13563018527284
0.714265957166493,0.0544120701139448,0.275831259018162,0.722871786870173,0.0512773892292432,0.294571633745007
