"V1","V2","V3","V4","V5","V6"
0.00130686081353247,2.773688309735e-05,3.71018475950129e-10,0.000660279178257942,1.4871916684731e-05,1.98610147338181e-10
0.000371666387305935,0.00147931497342269,0.000255490895187579,0.000184682390463414,0.000799965181915441,0.00014304558630176
0.461455422923494,1.16333446249905e-07,4.43503599384522e-10,0.322669457000147,5.99779949936983e-08,2.38928152580199e-10
0.431504795806716,8.31440485548961e-06,4.00572465474444e-13,0.297271426397955,4.36534973290025e-06,2.05939175457494e-13
0.037151999342337,9.13434042398246e-06,5.49953407726267e-08,0.0201842045381727,4.75926296716083e-06,2.94720016948504e-08
0.00705464780798401,0.013571363688058,2.86720310606285e-07,0.0036460345903934,0.00727667888413999,1.56756679744035e-07
0.0281328118779645,2.95579021623972e-05,4.16406157834039e-14,0.0162790338745249,1.65535783647956e-05,2.16148673794885e-14
0.857896090090279,2.41938017409844e-07,2.7747973707846e-11,0.773783109409404,1.26503269326157e-07,1.46634116245165e-11
0.000187847287489494,6.97256591318829e-07,2.39806696445307e-13,9.23305649510039e-05,3.76925015978956e-07,1.23173825947779e-13
0.0929293268316411,3.4812886724266e-06,0.000122689102705669,0.0541488554577066,1.84248723670274e-06,6.98773383658415e-05
0.0330845079653782,1.13731318901711e-07,2.70736522275304e-09,0.017729829593162,5.98136006012889e-08,1.43993183342195e-09
0.000716095244723684,2.49264968494436e-06,3.67669347048476e-05,0.000358320839957884,1.3079184921287e-06,2.04104421746094e-05
1.38990830027641e-05,0.000126109892115119,9.62095004362333e-08,6.65058206413521e-06,6.84454311201045e-05,5.17276147053296e-08
0.776353660223125,4.26122062468599e-06,2.09530071017304e-08,0.678130543631838,2.27483180495952e-06,1.1686887473213e-08
0.191561016677658,0.00301333910511912,3.02685637242599e-09,0.115575967954161,0.00168793710318161,1.63198905851641e-09
0.00216137100778793,0.000468879396317478,2.10176495196714e-09,0.0011040188147793,0.000255691698064632,1.16233721711977e-09
0.000392689893085968,7.70148442547371e-05,1.35859467850337e-06,0.000194932040908911,4.21149918195366e-05,7.64815623091454e-07
0.0130237540766427,6.69449987084185e-12,5.56544923088757e-12,0.00678133597648787,3.29687267856627e-12,2.91605589647951e-12
0.380419202596571,4.58938940405043e-08,3.05787194033722e-07,0.246516892785478,2.37696434680448e-08,1.67545565603867e-07
5.98277445200091e-06,5.44036271811867e-13,5.20905437736062e-08,2.81066938105566e-06,2.63510424060792e-13,2.78238195248916e-08
0.00460731290690658,0.000533607668277384,1.87665759205503e-11,0.00236255604643917,0.000300549082367877,9.87681473810361e-12
0.201750293042561,3.52788448617299e-05,1.24105014494255e-06,0.121676007447612,1.87112871371401e-05,6.66476324473095e-07
0.450225551337403,1.19772992816211e-06,1.94590998824665e-08,0.317732029026549,6.56174659995534e-07,1.06779423604787e-08
0.00241946786028922,0.000132783396818614,1.50688245155939e-08,0.00123307383919709,7.11623759447918e-05,8.13347586820441e-09
0.0333837436832896,3.32535774771162e-06,3.48705679382463e-14,0.0181359389056955,1.73412966633174e-06,1.78677067613336e-14
0.0032823552711122,0.000126655288862497,4.38683718788057e-08,0.00175083197982553,7.02313166727189e-05,2.35004686098363e-08
0.000204070825553832,0.00103801535581777,1.36137513748644e-08,0.000100675921824831,0.00056829816538488,7.19517437120089e-09
0.00306784172572421,2.56504445658961e-09,3.15761305294867e-08,0.00161478816959998,1.30232506886947e-09,1.7067703731439e-08
0.0161378915748351,0.0275804587467387,5.62123834936587e-15,0.00845045164419375,0.0152499447399427,2.8690967759468e-15
0.0256026506359241,2.85088447105749e-07,1.23894923067042e-08,0.0142559558109948,1.47050953152563e-07,6.59834951885573e-09
0.000975411621583693,3.52866163895317e-08,3.79667094597231e-09,0.000500600258382707,1.8018453951978e-08,2.09658210125511e-09
0.0117504794356395,2.06564226054227e-07,3.54939811239705e-07,0.00619692286111497,1.08874150001207e-07,1.93408262727919e-07
0.0301436162341875,0.000173998743008472,3.36526083140701e-06,0.0161326648150509,9.98262680059017e-05,1.83118218875972e-06
0.0343804251724268,2.74964224625199e-08,1.00361287697573e-07,0.0183335474034751,1.41299971574063e-08,5.41508198097091e-08
0.0105222553230855,9.17452531337144e-08,3.39893811754461e-05,0.00544944530697042,4.76552044995411e-08,1.89691008253651e-05
0.00824506069729138,4.07790093171021e-09,1.21053297341135e-10,0.0045432292380402,2.09421730652263e-09,6.32058890030191e-11
0.845672889113241,6.20656799770154e-06,1.25098305337951e-07,0.778568499991924,3.32825795147516e-06,6.75758211077259e-08
0.00261672367731944,0.0001155647651416,3.18196283368171e-09,0.00134520694663978,6.36345674777853e-05,1.69016058878644e-09
5.61765003193181e-05,0.00574648440947015,8.43021955251983e-12,2.70993084338698e-05,0.00310795382428565,4.47720149208759e-12
0.0358043012261651,1.91953285789602e-09,2.94291386996131e-08,0.0192797521123555,9.74255868710762e-10,1.60491387070685e-08
0.0955967681850732,0.000344594105106744,1.43528810371233e-05,0.0553360775961567,0.000195475182018759,7.97880790053945e-06
0.0002150877960541,3.30452244815919e-09,1.9638196528775e-06,0.00010597711249751,1.69160086200309e-09,1.07497743088287e-06
0.00411951491939165,1.05898432272511e-05,8.31627420461338e-06,0.00218128784641185,5.51393074320116e-06,4.66210672515457e-06
0.00517047431945214,1.1808372542418e-05,1.68511638240476e-08,0.00275710542320738,6.32678084862818e-06,8.97743924145046e-09
0.0141768811820562,8.23635866182432e-06,4.87554346247636e-10,0.0074814785867041,4.36406190576232e-06,2.59554083719613e-10
0.000536648362709237,8.79481464183938e-07,1.43659240493999e-09,0.000269639066793953,4.60311433446325e-07,7.77171347862579e-10
0.111815062399126,9.64360823593624e-06,1.40616269896631e-10,0.066530149389663,5.13085343593876e-06,7.64947945552695e-11
0.809287204589035,1.0465334364921e-09,5.93743106976692e-09,0.705421676010092,5.32401152955117e-10,3.11422461124789e-09
